account_id,ltd_sales,ytd_sales,ly_sales,mtd_sales,lm_sales,q1_sales,q2_sales,q3_sales,q4_sales,ytd_remake,ly_remake,mtd_remake,lm_remake,q1_remake,q2_remake,q3_remake,q4_remake,product_id,product_type,department,product_group,is_implant
DICANT,337.58000000000004,337.58000000000004,485.42,0.0,0.0,337.58000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DTMONDA1,HERAEUS MONDIAL ANTERIOR 1 TOOTH,,,False
DIHBAO,271.09000000000003,271.09000000000003,957.0,0.0,0.0,89.0,182.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGBRUXCRN,DIGITAL BRUXZIR,,,False
DJOSTELP,419.31,419.31,0.0,0.0,0.0,0.0,419.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGBRUXCRN,DIGITAL BRUXZIR,,,False
DOMSIR,261.74,261.74,0.0,0.0,0.0,261.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DENREPCOM,COMPLEX REPAIR,,,False
DONNOR,7095.89,7095.89,14221.89,0.0,0.0,1536.8200000000002,5559.070000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DENAO4ZPT,ALL ON 4 ZIRC DENTURE PROTOTYPE,,,False
DOUBRI,34654.7,34654.7,50453.61,484.90999999999997,4437.49,13542.189999999999,16190.109999999999,4922.4,0.0,202.04,2652.91,0.0,202.04,0.0,0.0,202.04,0.0,DIGMODCADFIX,DIGITAL PRINTED MODEL FIXED (PER ARCH),,,False
DOUJASVA,16699.11,16699.11,17476.37,222.2,2979.82,5837.7300000000005,7659.36,3202.02,0.0,0.0,1560.56,0.0,0.0,0.0,0.0,0.0,0.0,DIGBRUXCRN,DIGITAL BRUXZIR,,,False
DREMATNV,3666.08,3666.08,17194.86,0.0,0.0,2909.49,756.59,0.0,0.0,209.69,630.0,0.0,0.0,0.0,209.69,0.0,0.0,CRNDRCALLF,Call Doctor with Die Trim- C&B,,,False
DROJAC,605.7,605.7,1392.0,0.0,0.0,441.85,163.85,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGMODCADREM,DIGITAL PRINTED MODEL REMOVABLE (PER ARCH),,,False
EARWIL,2236.55,2236.55,7565.849999999999,0.0,606.99,319.16,1310.4,606.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CSSCONSULT,IN OFFICE CONVERSION,,,False
EBEMEG,3988.85,3988.85,178.0,0.0,2373.38,0.0,1615.47,2373.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGDENECO,DIGITAL FULL DENTURE ECONOMY,,,False
EBERIC,12635.039999999999,12635.039999999999,8982.15,0.0,3065.7599999999998,1876.13,7693.15,3065.7599999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DENAO4ZIRC,ALL ON 4 ZIRC DENTURE FINISH W/ H/S COMFORT GUARD,,,False
EDGBLA,3364.44,3364.44,5613.450000000001,0.0,513.18,1352.64,1498.62,513.18,0.0,0.0,448.98,0.0,0.0,0.0,0.0,0.0,0.0,CRA,CRA,,,False
EGGJAM,486.92,486.92,169.0,0.0,0.0,486.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRADUAL,DUAL CRA,,,False
ELKABD,282.98,282.98,359.97,0.0,0.0,282.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DENSET>9,SET UP 1-9 TEETH,,,False
ENAHORLA,2567.81,2567.81,4890.96,0.0,1002.0,397.71999999999997,1168.09,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
ESPSTEWM,669.4100000000001,669.4100000000001,1385.94,0.0,0.0,669.4100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DENPROCNM,PROCESS NAME,,,False
EXONAT,3720.2,3720.2,0.0,79.17,983.06,290.31,2367.66,1062.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRAHSC,COMFORT H/S BITE SPLINT,,,False
FADSAD,344.55,344.55,0.0,0.0,0.0,0.0,344.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRNBRUX,BRUXZIR,,,False
FADSADNA,279.95,279.95,0.0,0.0,119.50999999999999,0.0,160.44,119.50999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRNBRUX,BRUXZIR,,,False
FARYAS,6144.31,6144.31,6009.86,0.0,0.0,4181.12,1963.19,0.0,0.0,0.0,399.0,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
FELNIC,30095.39,30095.39,52154.01,91.05,4748.63,15793.880000000001,9461.83,4839.68,0.0,0.0,1010.49,0.0,0.0,0.0,0.0,0.0,0.0,DIGMODCADFIX,DIGITAL PRINTED MODEL FIXED (PER ARCH),,,False
FIEJAM,15358.31,15358.31,27042.86,0.0,3232.18,5439.89,6686.24,3232.18,0.0,0.0,3105.98,0.0,0.0,0.0,0.0,0.0,0.0,IMPEVAL,Eval Implant,,,False
FIJPHI,10849.220000000001,10849.220000000001,3861.94,0.0,0.0,9329.23,1519.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ORTSMILETX,SMILE SHAPERS TREATMENT PLAN,,,False
FIODAV,265.2,265.2,1337.22,0.0,265.2,0.0,0.0,265.2,0.0,0.0,806.97,0.0,0.0,0.0,0.0,0.0,0.0,IMPLPARTS,Implant Parts,,,False
FISRON,534.03,534.03,0.0,0.0,534.03,0.0,0.0,534.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IMPSCRDES,SCREWMENTABLE CASE,,,False
FOEWIL,563.31,563.31,1556.03,0.0,0.0,0.0,563.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PARTIALDUR,FLEXI PARTIAL W/ PINK CLASPS,,,False
FRAMIC,36814.37,36814.37,75334.31,0.0,3677.48,14617.62,18519.27,3677.48,0.0,0.0,2839.94,0.0,0.0,0.0,0.0,0.0,0.0,DIGBRUXCRN,DIGITAL BRUXZIR,,,False
FRASCO,262.47,262.47,2149.49,0.0,0.0,0.0,262.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DTMONDA1,HERAEUS MONDIAL ANTERIOR 1 TOOTH,,,False
FRATER,1890.8799999999999,1890.8799999999999,6328.86,0.0,106.99,888.75,895.14,106.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGMODCADFIX,DIGITAL PRINTED MODEL FIXED (PER ARCH),,,False
FULDAV,4205.45,4205.45,0.0,0.0,3625.59,0.0,579.86,3625.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,STRSMT,STRAUMANN GENUINE SCREWMENTABLE TI ABUTMENT,,,False
FULKAL,6131.38,6131.38,8513.93,10.63,4471.23,1098.0,551.52,4481.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DELIVERY,Shipping Cost,,,False
FURLAW,1301.99,1301.99,7264.97,0.0,0.0,1301.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DENAO4HYF,ALL ON 4 HYBRID FINISH W/ H/S COMFORT GUARD,,,False
GAFCOL,34136.29,34136.29,52802.26,0.0,4384.28,16033.51,13718.5,4384.28,0.0,0.0,2571.5200000000004,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
GAFMEG,19720.989999999998,19720.989999999998,38407.12,119.50999999999999,3305.27,8087.96,8208.25,3424.7799999999997,0.0,246.47,1379.6200000000001,0.0,0.0,160.64,85.83,0.0,0.0,CRNBRUX,BRUXZIR,,,False
GALPET,8955.47,8955.47,8950.42,289.33,927.28,4871.12,2867.74,1216.61,0.0,0.0,167.92000000000002,0.0,0.0,0.0,0.0,0.0,0.0,PARTIALDUR,FLEXI PARTIAL W/ PINK CLASPS,,,False
GAMBRI,14645.97,14645.97,19709.31,0.0,240.73000000000002,10573.06,3832.18,240.73000000000002,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,DENREPCOM,COMPLEX REPAIR,,,False
GANPOO,7610.14,7610.14,15962.630000000001,0.0,460.3,4288.88,2860.96,460.3,0.0,0.0,1764.93,0.0,0.0,0.0,0.0,0.0,0.0,DIGBRUXCRN,DIGITAL BRUXZIR,,,False
GARCAL,585.9399999999999,585.9399999999999,0.0,0.0,292.96999999999997,0.0,292.96999999999997,292.96999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGMODCADREM,DIGITAL PRINTED MODEL REMOVABLE (PER ARCH),,,False
GARLIN,3005.58,3005.58,5032.34,0.0,0.0,2006.79,998.79,0.0,0.0,274.26,10.0,0.0,0.0,0.0,274.26,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
GATGUY,9172.89,9172.89,12989.11,0.0,2122.26,3745.64,3304.99,2122.26,0.0,59.74,908.92,0.0,0.0,0.0,59.74,0.0,0.0,CRNBRUX,BRUXZIR,,,False
GAYPAU,604.93,604.93,467.0,0.0,0.0,604.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGMODCADREM,DIGITAL PRINTED MODEL REMOVABLE (PER ARCH),,,False
GELHAT,82.98,82.98,561.98,0.0,0.0,82.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
GENPAT,7013.72,7013.72,25317.45,0.0,153.44,4245.04,2615.24,153.44,0.0,0.0,1887.44,0.0,0.0,0.0,0.0,0.0,0.0,DIGEMAXMCRN,DIGITAL EMAX MONO,,,False
GEOCHR,1796.04,1796.04,3658.21,0.0,214.15,720.68,861.21,214.15,0.0,0.0,529.97,0.0,0.0,0.0,0.0,0.0,0.0,MODSTOREM,STONE MODEL REMOVABLE(PER ARCH),,,False
GERGRE,12133.44,12133.44,12061.17,0.0,2039.5800000000002,5043.99,5049.87,2039.5800000000002,0.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,DENREPCOM,COMPLEX REPAIR,,,False
GERTHO,787.87,787.87,551.99,0.0,0.0,112.69999999999999,675.1700000000001,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,CRNZILAYA,LAYERED ZIRC,,,False
GHARAM,222.4,222.4,0.0,0.0,0.0,70.59,151.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGBRUXCRN,DIGITAL BRUXZIR,,,False
GIAGAL,184.31,184.31,0.0,0.0,184.31,0.0,0.0,184.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGMODCADREM,DIGITAL PRINTED MODEL REMOVABLE (PER ARCH),,,False
GIAGALDO,10.63,10.63,0.0,0.0,0.0,0.0,10.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGMODCADREM,DIGITAL PRINTED MODEL REMOVABLE (PER ARCH),,,False
GILMIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRNBRUX,BRUXZIR,,,False
GIRBET,526.8299999999999,526.8299999999999,0.0,0.0,0.0,0.0,526.8299999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PARTIALDUR,FLEXI PARTIAL W/ PINK CLASPS,,,False
GIUMIC,17146.1,17146.1,12787.53,70.59,3071.69,7871.48,6132.34,3142.2799999999997,0.0,93.01,900.9000000000001,0.0,0.0,93.01,0.0,0.0,0.0,DIGBRUXCRN,DIGITAL BRUXZIR,,,False
GLOANT,7291.639999999999,7291.639999999999,11223.09,119.50999999999999,1001.8199999999999,2926.7,3243.61,1121.33,0.0,0.0,112.97999999999999,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
GOEPAN,1594.81,1594.81,6645.07,240.73000000000002,389.92,744.61,219.55,630.6500000000001,0.0,0.0,144.98,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
GOMMUNHO,156.34,156.34,0.0,0.0,0.0,0.0,156.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DENFULEFIN,FULL DENTURE FINISH ECONOMY TEETH,,,False
GOOMER,513.18,513.18,1623.8400000000001,171.06,0.0,0.0,342.12,171.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRA,CRA,,,False
GORJOH,1847.69,1847.69,1998.92,0.0,752.4699999999999,0.0,1095.22,752.4699999999999,0.0,0.0,1634.95,0.0,0.0,0.0,0.0,0.0,0.0,DTMONDP1,HERAEUS MONDIAL POSTERIOR 1 TOOTH,,,False
GORMIC,600.0,600.0,484.0,0.0,600.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CSSCONSULT,IN OFFICE CONVERSION,,,False
GOTMAT,3804.56,3804.56,0.0,0.0,352.72999999999996,914.84,2536.99,352.72999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
GOVMON,5382.53,5382.53,8779.25,0.0,557.2,3207.36,1617.97,557.2,0.0,0.0,590.98,0.0,0.0,0.0,0.0,0.0,0.0,DIGMODCADFIX,DIGITAL PRINTED MODEL FIXED (PER ARCH),,,False
GOYRINLV,2038.83,2038.83,0.0,0.0,126.5,987.4399999999998,924.89,126.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PARTIALDUR,FLEXI PARTIAL W/ PINK CLASPS,,,False
GOYSHU,272.6,272.6,0.0,0.0,272.6,0.0,0.0,272.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DENREPSMSD,SAME DAY SIMPLE REPAIR,,,False
GRAALE,24212.94,24212.94,48100.07,489.0,2462.85,10589.28,10671.81,2951.85,0.0,0.0,2310.67,0.0,0.0,0.0,0.0,0.0,0.0,CRA,CRA,,,False
GRAKRYCH,0.0,0.0,2995.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.99,0.0,0.0,0.0,0.0,0.0,0.0,DIGLAYCRN,DIGITAL LAYERED ZIRC,,,False
GRAMEL,816.09,816.09,0.0,0.0,163.85,163.06,489.18,163.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGMODCADREM,DIGITAL PRINTED MODEL REMOVABLE (PER ARCH),,,False
GRAVICDES,5190.58,5190.58,6252.6,0.0,433.06000000000006,2185.14,2572.38,433.06000000000006,0.0,0.0,985.09,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
GRAVICK,1770.84,1770.84,1783.6999999999998,0.0,578.88,496.55999999999995,695.4,578.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRAHSC,COMFORT H/S BITE SPLINT,,,False
GREDANPA,282.32000000000005,282.32000000000005,463.97,0.0,0.0,126.99,155.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SGBARPROC,BARIUM PROCESSED STENT,,,False
GRIJOE,2337.32,2337.32,1093.97,92.06,476.67,1216.23,552.36,568.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGBRUXCRN,DIGITAL BRUXZIR,,,False
GRISET,13429.75,13429.75,11959.28,0.0,1857.5,6716.78,4855.47,1857.5,0.0,46.02,0.0,0.0,0.0,0.0,46.02,0.0,0.0,CRNZIRCBR,ZIRC BRIDGE CARVE G/S 2-5,,,False
GROGAR,546.45,546.45,455.94,0.0,0.0,333.96000000000004,212.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
GRUKAT,772.1800000000001,772.1800000000001,747.96,0.0,129.75,0.0,642.4300000000001,129.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
GUAGIL,1056.0,1056.0,1714.0,0.0,0.0,1056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SMARTADDSITE,SMART CONVERSION ADD SITE,,,False
GUAGILOL,1253.76,1253.76,478.0,0.0,0.0,423.94,829.8199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CSSCONSULT,IN OFFICE CONVERSION,,,False
GURPHI,2348.13,2348.13,9535.0,0.0,0.0,1186.5,1161.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CSSCONSULT,IN OFFICE CONVERSION,,,False
HAFMAR,2021.06,2021.06,6685.49,0.0,375.73,545.0699999999999,1100.26,375.73,0.0,0.0,400.96000000000004,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
HAJBIL,3648.39,3648.39,3923.0,0.0,984.94,980.45,1683.0,984.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SMARTADDSITE,SMART CONVERSION ADD SITE,,,False
HAJBILFF,2601.94,2601.94,6616.0,0.0,0.0,1056.0,1545.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SMARTADDSITE,SMART CONVERSION ADD SITE,,,False
HAJBILWE,528.0,528.0,25.0,0.0,0.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SMARTPARTS,SMART CONVERSION PARTS,,,False
HAKRIZ,116.64,116.64,0.0,0.0,0.0,59.99,56.650000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGMODCADREM,DIGITAL PRINTED MODEL REMOVABLE (PER ARCH),,,False
HAMMATLA,682.3299999999999,682.3299999999999,1971.23,0.0,0.0,258.39,423.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SMARTPARTS,SMART CONVERSION PARTS,,,False
HANEMIMUN,2193.13,2193.13,28501.61,0.0,0.0,1936.95,256.18,0.0,0.0,256.18,3025.95,0.0,0.0,0.0,256.18,0.0,0.0,NOBSR,NOBEL GENUINE TI-BASE FOR SCREW RETAINED CROWN,,,False
HANMIR,24389.84,24389.84,35838.2,0.0,1475.69,5848.18,17065.97,1475.69,0.0,212.27,249.0,0.0,212.27,0.0,0.0,212.27,0.0,CRNBRUX,BRUXZIR,,,False
HANPATSK,9406.33,9406.33,8268.2,0.0,2097.23,4206.14,3102.96,2097.23,0.0,0.0,1066.93,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
HANRAI,2315.28,2315.28,2743.37,0.0,865.34,1449.94,0.0,865.34,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
HARAUR,89.99,89.99,0.0,0.0,0.0,89.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGBRUXCRN,DIGITAL BRUXZIR,,,False
HASFAY,12846.460000000001,12846.460000000001,8048.91,0.0,494.12,3826.89,8525.45,494.12,0.0,216.86,276.0,0.0,0.0,0.0,216.86,0.0,0.0,DIGBRUXCRN,DIGITAL BRUXZIR,,,False
HASFAYFL,7443.24,7443.24,10077.45,0.0,1341.3400000000001,2615.76,3486.14,1341.3400000000001,0.0,105.88,312.99,0.0,0.0,0.0,105.88,0.0,0.0,CRAHSC,COMFORT H/S BITE SPLINT,,,False
HASJAC,2284.58,2284.58,14076.24,0.0,0.0,1715.96,568.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DENAO4,Digital A04 With Surgical Guide,,,False
HASSHA,1934.4599999999998,1934.4599999999998,0.0,0.0,0.0,0.0,1934.4599999999998,0.0,0.0,305.37,0.0,0.0,0.0,0.0,305.37,0.0,0.0,DIGEMAXL,DIGITAL EMAX LAYERED,,,False
HASSYE,240.73000000000002,240.73000000000002,0.0,0.0,240.73000000000002,0.0,0.0,240.73000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DENREPCOM,COMPLEX REPAIR,,,False
HATUZM,2019.6,2019.6,3977.1800000000003,0.0,0.0,1234.97,784.63,0.0,0.0,580.04,129.0,0.0,0.0,0.0,580.04,0.0,0.0,CRNZAD,ZIRC ADJUST,,,False
HEADAN,2330.24,2330.24,0.0,0.0,2330.24,0.0,0.0,2330.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CSSCONSULT,IN OFFICE CONVERSION,,,False
HENSHA,425.21,425.21,1592.92,0.0,0.0,139.0,286.21,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGMODCADREM,DIGITAL PRINTED MODEL REMOVABLE (PER ARCH),,,False
HERCARMU,3466.36,3466.36,3896.79,0.0,0.0,3142.27,324.09,0.0,0.0,46.02,0.0,0.0,0.0,46.02,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
HOAEMITP,285.39,285.39,849.38,0.0,0.0,285.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PARTIALDUR,FLEXI PARTIAL W/ PINK CLASPS,,,False
HOGTIM,271.26,271.26,237.0,0.0,140.94,0.0,130.32,140.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGMODCADREM,DIGITAL PRINTED MODEL REMOVABLE (PER ARCH),,,False
HOIWIL,1530.24,1530.24,2614.8900000000003,0.0,0.0,1530.24,0.0,0.0,0.0,0.0,837.97,0.0,0.0,0.0,0.0,0.0,0.0,CRNDRCALLN,Call Doctor NO Die Trim - C&B,,,False
HOLMARLA,11403.39,11403.39,23893.02,0.0,1298.43,5582.71,4522.25,1298.43,0.0,0.0,1261.49,0.0,0.0,0.0,0.0,0.0,0.0,PARTIALDUR,FLEXI PARTIAL W/ PINK CLASPS,,,False
HOMKUR,1318.33,1318.33,21119.35,0.0,0.0,1318.33,0.0,0.0,0.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGEMAXL,DIGITAL EMAX LAYERED,,,False
HOWNIC,79.69,79.69,1462.83,0.0,0.0,0.0,79.69,0.0,0.0,0.0,387.95,0.0,0.0,0.0,0.0,0.0,0.0,IMPSCREW,IMPLANT SCREW,,,False
HRUHEALF,163.99,163.99,1035.94,0.0,0.0,163.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
HUBMAR,23438.06,23438.06,28557.829999999998,380.34999999999997,6061.75,6666.29,10329.67,6442.099999999999,0.0,0.0,518.96,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
HUFALIHIN,1737.73,1737.73,3824.9300000000003,0.0,0.0,755.36,982.37,0.0,0.0,0.0,76.97999999999999,0.0,0.0,0.0,0.0,0.0,0.0,TIABUT,TITAINIUM ABUTMENT,,,False
HYDSAL,311.61,311.61,0.0,0.0,0.0,0.0,311.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGBRUXCRN,DIGITAL BRUXZIR,,,False
HYDSHE,470.58000000000004,470.58000000000004,155.99,0.0,0.0,470.58000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
HYVIRE,8799.8,8799.8,20290.61,0.0,0.0,6289.0,2510.7999999999997,0.0,0.0,0.0,2350.92,0.0,0.0,0.0,0.0,0.0,0.0,REMADJ,REMOVABLE ADJUSTMENT,,,False
IWAAGG,20709.72,20709.72,15564.9,0.0,3065.7599999999998,7483.530000000001,10160.43,3065.7599999999998,0.0,160.98000000000002,45.0,0.0,0.0,160.98000000000002,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
IWAIWO,769.82,769.82,0.0,0.0,0.0,476.03999999999996,293.78000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DENSET>9,SET UP 1-9 TEETH,,,False
JAGGAR,525.49,525.49,405.95,252.49,0.0,33.980000000000004,239.01999999999998,252.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRNZIRCBR,ZIRC BRIDGE CARVE G/S 2-5,,,False
JAGSAM,5224.38,5224.38,10538.550000000001,0.0,623.6,1855.8999999999999,2744.88,623.6,0.0,0.0,1061.48,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
JAMULF,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RETURN,RETURN,,,False
JANAAR,1117.62,1117.62,516.99,0.0,0.0,555.99,561.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGDENECO,DIGITAL FULL DENTURE ECONOMY,,,False
JANPET,4711.79,4711.79,11103.66,0.0,0.0,4625.2,86.58999999999999,0.0,0.0,0.0,1062.97,0.0,0.0,0.0,0.0,0.0,0.0,DELIVERY,Shipping Cost,,,False
JANREBP,5335.18,5335.18,5471.71,0.0,2176.92,2336.36,821.9,2176.92,0.0,0.0,660.9499999999999,0.0,0.0,0.0,0.0,0.0,0.0,DENREPCOM,COMPLEX REPAIR,,,False
JANUPA,5888.93,5888.93,4561.91,410.63,1054.99,2881.99,1541.32,1465.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SGSTNTBSKY,CO-DIAGNOSTIX SURGICAL GUIDE,,,False
JANUPACR,2194.57,2194.57,2829.98,200.0,877.91,605.0,511.65999999999997,1077.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SGSTNTBSKY,CO-DIAGNOSTIX SURGICAL GUIDE,,,False
JANUPAMI,2319.84,2319.84,4624.98,0.0,200.0,1256.08,863.76,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SGSTNTBSKY,CO-DIAGNOSTIX SURGICAL GUIDE,,,False
JAVJAM,5056.24,5056.24,3300.0,0.0,1662.91,1265.76,2127.57,1662.91,0.0,0.0,297.98,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
JAYPOO,4407.17,4407.17,8616.97,0.0,0.0,0.0,4407.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHOTOZRBASE,PHOTOGRAMMETRY/DIGITAL FINAL ZR W/TI BASE,,,False
JEZNIC,20.25,20.25,3188.71,0.0,0.0,20.25,0.0,0.0,0.0,0.0,787.97,0.0,0.0,0.0,0.0,0.0,0.0,DIGMODCADREM,DIGITAL PRINTED MODEL REMOVABLE (PER ARCH),,,False
JOBSEJEL,342.63,342.63,889.94,0.0,199.27,0.0,143.36,199.27,0.0,0.0,532.99,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
JOHDENLA,37.19,37.19,2129.99,0.0,0.0,37.19,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,CRNSTLEXPT,STL FILE EXPORT,,,False
