account_id,ltd_sales,ytd_sales,ly_sales,ytd_remake,product_lines,ly_prorated,yoy_growth_pct,remake_rate_pct
INGDAV,55373.770000000004,0.0,0.0,0.0,8,0.0,0.0,0.0
NORIRS,55136.62,0.0,593.09,0.0,8,247.12,-100.0,0.0
THADEVJOL,55130.97,718.95,3530.91,0.0,9,1471.21,-51.1,0.0
BREKEV,54976.54,0.0,3029.05,0.0,8,1262.1,-100.0,0.0
KASMICBR,54866.69,0.0,0.0,0.0,8,0.0,0.0,0.0
HANEMIMUN,54677.369999999995,1936.95,28501.61,1178.98,7,11875.67,-83.7,60.87
MENMAR,54616.58,490.33000000000004,857.07,0.0,8,357.11,37.3,0.0
VYAHAR,54119.69,0.0,7038.139999999999,0.0,7,2932.56,-100.0,0.0
GRAVICHIN,54075.84,0.0,0.0,0.0,7,0.0,0.0,0.0
BOGMIC,53806.95,0.0,0.0,0.0,6,0.0,0.0,0.0
SEFDAV,53750.19,2996.99,16337.9,0.0,7,6807.46,-56.0,0.0
ULRRIC,53619.99,0.0,0.0,0.0,6,0.0,0.0,0.0
MILNAT,53516.25,0.0,0.0,0.0,8,0.0,0.0,0.0
CANJOH,53409.11,0.0,228.23000000000002,0.0,8,95.1,-100.0,0.0
CHUMAN,53279.68,7720.76,23109.65,166.0,7,9629.02,-19.8,2.15
SYLCOLBL,53233.9,9861.050000000001,24752.08,222.97,7,10313.37,-4.4,2.26
RUTIVE1,53039.79,0.0,0.0,0.0,6,0.0,0.0,0.0
CASJIL,52992.31,0.0,0.0,0.0,6,0.0,0.0,0.0
ORNJOSCP,52953.12,0.0,0.0,0.0,8,0.0,0.0,0.0
MASJOH,52770.97,1322.89,2356.79,629.95,7,982.0,34.7,47.62
AHMSAN,52720.81,14988.55,27873.45,0.0,8,11613.94,29.1,0.0
JOYTHOCHI,52537.24,0.0,0.0,0.0,6,0.0,0.0,0.0
PATLEE,52501.68,1848.96,21977.07,195.0,7,9157.11,-79.8,10.55
ODOKAR,52364.55,0.0,0.0,0.0,8,0.0,0.0,0.0
FORCHI,52144.009999999995,0.0,0.0,0.0,8,0.0,0.0,0.0
YOUSANRW,51514.7,0.0,0.0,0.0,8,0.0,0.0,0.0
PAMPAU,51395.99,11891.99,21512.0,0.0,4,8963.33,32.7,0.0
LAUKAT,51016.56,0.0,0.0,0.0,8,0.0,0.0,0.0
BLAMAT,50777.11,0.0,2536.99,0.0,7,1057.08,-100.0,0.0
KOZJOHOL,50717.88,0.0,0.0,0.0,8,0.0,0.0,0.0
IWAAGG,50712.06,10200.86,15564.9,908.99,7,6485.38,57.3,8.91
WYLDUS,50687.68,7973.2,2855.0,0.0,4,1189.58,570.3,0.0
COLKEV,50591.81,0.0,0.0,0.0,6,0.0,0.0,0.0
MELALL,50554.24,0.0,0.0,0.0,8,0.0,0.0,0.0
MURKAR,50367.98,0.0,0.0,0.0,7,0.0,0.0,0.0
MCNJOHLZ,50123.68,875.45,3874.8100000000004,0.0,8,1614.5,-45.8,0.0
TADSIM,49957.44,25151.61,24805.83,2379.9700000000003,7,10335.76,143.3,9.46
PETDAV,49851.91,0.0,0.0,0.0,7,0.0,0.0,0.0
BACKAT,49813.97,1607.89,4198.16,119.99000000000001,8,1749.23,-8.1,7.46
SCHFRE,49783.73,0.0,0.0,0.0,7,0.0,0.0,0.0
SINJAS,49630.1,119.99,1024.99,1333.91,7,427.08,-71.9,1111.68
BROTHO,49331.68,0.0,583.96,0.0,8,243.32,-100.0,0.0
MOHSHA,49242.82,0.0,400.0,0.0,8,166.67,-100.0,0.0
BREKEVEL,49134.08,5449.22,13893.32,0.0,5,5788.88,-5.9,0.0
LOPEST,49050.17,3323.51,7151.76,580.99,5,2979.9,11.5,17.48
KAKMON,48854.89,3202.28,4937.38,569.47,9,2057.24,55.7,17.78
PARISH,48737.81,0.0,0.0,0.0,8,0.0,0.0,0.0
DDT,48625.14,0.0,344.0,0.0,1,143.33,-100.0,0.0
KAPSCO,48567.65,0.0,0.0,0.0,9,0.0,0.0,0.0
LAWLAN,48441.22,0.0,1119.99,0.0,8,466.66,-100.0,0.0
GEOCHR,48113.18,1196.44,3658.21,0.0,8,1524.25,-21.5,0.0
WELJEF,47807.63,0.0,0.0,0.0,8,0.0,0.0,0.0
BREWIL,47641.420000000006,463.95000000000005,1409.8500000000001,0.0,7,587.44,-21.0,0.0
KOWKARDG,47587.35,201.49,2020.7,194.5,8,841.96,-76.1,96.53
STAMAR,47504.89,0.0,0.0,0.0,7,0.0,0.0,0.0
CICBRY,47356.78,0.0,256.83000000000004,0.0,8,107.01,-100.0,0.0
DELMARNAP,47070.92,0.0,0.0,0.0,7,0.0,0.0,0.0
CAPPAU,47004.08,0.0,0.0,0.0,8,0.0,0.0,0.0
COLMAG,46999.22,0.0,975.65,0.0,7,406.52,-100.0,0.0
TARNAT,46948.25,0.0,0.0,0.0,3,0.0,0.0,0.0
YOUEHAALL,46856.01,0.0,0.0,0.0,7,0.0,0.0,0.0
EARWIL,46748.49,627.9200000000001,7565.849999999999,0.0,8,3152.44,-80.1,0.0
LEEJON,46678.44,0.0,0.0,0.0,7,0.0,0.0,0.0
SHESAB,46349.450000000004,4082.89,8820.28,1761.22,7,3675.12,11.1,43.14
BAUBRY,46005.869999999995,0.0,0.0,0.0,7,0.0,0.0,0.0
MOTFAR,45957.46,0.0,16165.96,0.0,7,6735.82,-100.0,0.0
SALNATSW,45853.88,0.0,0.0,0.0,7,0.0,0.0,0.0
KOVSTE,45837.65,0.0,17777.96,0.0,7,7407.48,-100.0,0.0
WOOSAR,45602.12,0.0,844.69,0.0,7,351.95,-100.0,0.0
GOYRAC,45572.45,0.0,0.0,0.0,8,0.0,0.0,0.0
KOUCAN,45325.51,0.0,0.0,0.0,8,0.0,0.0,0.0
PHEJAM,45320.090000000004,0.0,0.0,0.0,6,0.0,0.0,0.0
RYATHO,45253.76,0.0,0.0,0.0,8,0.0,0.0,0.0
VILCOU,45165.57,6272.95,3006.99,0.0,8,1252.91,400.7,0.0
WATIRV,45103.04,0.0,0.0,0.0,6,0.0,0.0,0.0
KRIHAR,45007.46,0.0,0.0,0.0,6,0.0,0.0,0.0
SANDEN,44996.08,0.0,0.0,0.0,7,0.0,0.0,0.0
GOEDAN,44978.59,0.0,0.0,0.0,7,0.0,0.0,0.0
KOALA,44604.37,166.98000000000002,486.96000000000004,0.0,3,202.9,-17.7,0.0
GIATAM,44477.45,0.0,0.0,0.0,7,0.0,0.0,0.0
LYNSHERF,44407.21,0.0,0.0,0.0,6,0.0,0.0,0.0
STITIM,44233.25,0.0,0.0,0.0,5,0.0,0.0,0.0
NEETERR,44220.21,0.0,0.0,0.0,7,0.0,0.0,0.0
FRETYS,43804.29,0.0,612.72,0.0,6,255.3,-100.0,0.0
KUSJOR,43777.229999999996,506.99,9678.94,0.0,4,4032.89,-87.4,0.0
BOLKIM,43456.68,0.0,0.0,0.0,6,0.0,0.0,0.0
PAPRAC,43213.63,0.0,0.0,0.0,8,0.0,0.0,0.0
GORJOH,43155.78,98.97,1998.92,0.0,9,832.88,-88.1,0.0
SAMAND,42913.85,6887.93,1821.69,0.0,8,759.04,807.5,0.0
ARRLIN,42866.47,4561.59,28679.53,1255.95,7,11949.8,-61.8,27.53
NIHJOH,42852.14,0.0,0.0,0.0,5,0.0,0.0,0.0
LACMAT,42759.56,516.99,694.75,0.0,8,289.48,78.6,0.0
GALROB,42721.83,0.0,0.0,0.0,8,0.0,0.0,0.0
STEABR,42613.5,0.0,0.0,0.0,6,0.0,0.0,0.0
DABTOU,42493.89,174.97,11498.85,0.0,8,4791.19,-96.3,0.0
PAPMAR,42482.15,0.0,0.0,0.0,7,0.0,0.0,0.0
BLETHO,42135.41,0.0,0.0,0.0,6,0.0,0.0,0.0
RIYTAR,42047.59,0.0,0.0,0.0,8,0.0,0.0,0.0
EBEMEG,42009.89,0.0,178.0,0.0,8,74.17,-100.0,0.0
PETRYA,41967.52,3470.88,3535.9300000000003,2021.95,8,1473.3,135.6,58.25
KALDON,41875.44,0.0,0.0,0.0,7,0.0,0.0,0.0
LAPANT,41784.77,4166.45,22337.65,181.98000000000002,7,9307.35,-55.2,4.37
JOVIRE,41686.05,0.0,0.0,0.0,5,0.0,0.0,0.0
LEICAL,41682.34,0.0,0.0,0.0,8,0.0,0.0,0.0
KAVLAN,41640.27,0.0,0.0,0.0,8,0.0,0.0,0.0
KROERI,41617.01,0.0,0.0,0.0,8,0.0,0.0,0.0
STAROBT,41570.73,0.0,2306.99,0.0,7,961.25,-100.0,0.0
MANEDWLD,41180.7,224.97,5802.17,1770.96,7,2417.57,-90.7,787.2
RELGAR,41120.4,0.0,0.0,0.0,8,0.0,0.0,0.0
RAITHO,41036.15,0.0,0.0,0.0,8,0.0,0.0,0.0
KANTHO,41024.06,0.0,0.0,0.0,6,0.0,0.0,0.0
SINPRA,40980.78,0.0,0.0,0.0,7,0.0,0.0,0.0
MCGKEL,40956.87,0.0,0.0,0.0,7,0.0,0.0,0.0
LEESTEWES,40862.19,0.0,0.0,0.0,8,0.0,0.0,0.0
MANTOD,40438.5,0.0,0.0,0.0,8,0.0,0.0,0.0
YUALEO,40402.85,0.0,0.0,0.0,7,0.0,0.0,0.0
PENPAT,40376.93,0.0,0.0,0.0,8,0.0,0.0,0.0
GOODAV,40306.36,0.0,0.0,0.0,3,0.0,0.0,0.0
ORNJOSSTJ,40279.62,0.0,0.0,0.0,7,0.0,0.0,0.0
PATKIN,40139.76,0.0,0.0,0.0,8,0.0,0.0,0.0
HIRANT,40055.24,0.0,175.99,0.0,8,73.33,-100.0,0.0
CROTIM,40011.97,0.0,0.0,0.0,8,0.0,0.0,0.0
BAUDAV,39991.9,0.0,0.0,0.0,3,0.0,0.0,0.0
BURSUS,39960.53,0.0,0.0,0.0,7,0.0,0.0,0.0
PRILORBL,39863.91,0.0,23173.22,0.0,7,9655.51,-100.0,0.0
STOSAL,39764.06,1542.95,3715.9700000000003,0.0,8,1548.32,-0.3,0.0
DONNOR,39754.7,1501.99,14221.89,0.0,3,5925.79,-74.7,0.0
COFKEN,39514.97,0.0,0.0,0.0,7,0.0,0.0,0.0
RINJOH,39363.88,0.0,10110.97,0.0,8,4212.9,-100.0,0.0
TAUMIC,39310.96,0.0,0.0,0.0,8,0.0,0.0,0.0
RAIKEV,39071.310000000005,0.0,0.0,0.0,7,0.0,0.0,0.0
TONBRI,38775.4,0.0,0.0,0.0,4,0.0,0.0,0.0
PICGIN,38762.63,10117.25,24619.95,2012.3700000000001,7,10258.31,-1.4,19.89
BERDERCP,38512.32,9834.96,8550.5,0.0,7,3562.71,176.1,0.0
WILJOS,38358.130000000005,993.99,4500.93,0.0,5,1875.39,-47.0,0.0
GETDAR,38355.96,0.0,0.0,0.0,6,0.0,0.0,0.0
LEINIR,37836.59,696.99,3134.9,0.0,6,1306.21,-46.6,0.0
JAIPRI,37791.99,0.0,0.0,0.0,7,0.0,0.0,0.0
SIETOM,37759.14,7284.96,30474.18,79.0,7,12697.58,-42.6,1.08
THOSCO,37694.01,0.0,0.0,0.0,7,0.0,0.0,0.0
YURMAT,37686.84,0.0,356.0,0.0,7,148.33,-100.0,0.0
SEERANNV,37613.79,539.94,4705.06,0.0,7,1960.44,-72.5,0.0
MADABD,37406.19,4387.96,20353.9,740.88,7,8480.79,-48.3,16.88
MORDENPLA,37384.94,0.0,228.23000000000002,0.0,8,95.1,-100.0,0.0
LEESOOHE,37335.270000000004,0.0,639.79,0.0,8,266.58,-100.0,0.0
FRASUS,37174.48,0.0,0.0,0.0,8,0.0,0.0,0.0
SALROB,37150.65,0.0,0.0,0.0,8,0.0,0.0,0.0
HARDEN,37130.869999999995,0.0,0.0,0.0,4,0.0,0.0,0.0
LYOEVA,37129.01,0.0,0.0,0.0,8,0.0,0.0,0.0
LOSJOH,37114.2,0.0,646.97,0.0,8,269.57,-100.0,0.0
CARMATFL,37078.87,0.0,0.0,0.0,5,0.0,0.0,0.0
LENTRA,36889.13,0.0,0.0,0.0,8,0.0,0.0,0.0
FARCHA,36887.15,0.0,0.0,0.0,4,0.0,0.0,0.0
FULKAL,36841.69,1632.95,8513.93,121.96000000000001,6,3547.47,-54.0,7.47
STOELZ,36833.72,3004.99,0.0,0.0,6,0.0,0.0,0.0
BOGMIH,36627.44,0.0,0.0,0.0,8,0.0,0.0,0.0
ZWIJOH,36535.75,0.0,0.0,0.0,8,0.0,0.0,0.0
VITFRA,36534.4,0.0,0.0,0.0,8,0.0,0.0,0.0
FYEJOSBG,36503.479999999996,0.0,0.0,0.0,7,0.0,0.0,0.0
GRAVICHE,36417.7,0.0,0.0,0.0,7,0.0,0.0,0.0
STOMAR,36224.020000000004,1529.49,7158.26,0.0,7,2982.61,-48.7,0.0
LAYREE,36220.5,0.0,0.0,0.0,8,0.0,0.0,0.0
FIODAV,36184.55,0.0,1337.22,0.0,7,557.18,-100.0,0.0
BENKAT,36011.5,2277.97,2991.21,0.0,8,1246.34,82.8,0.0
WOOBRI,35918.18,0.0,0.0,0.0,7,0.0,0.0,0.0
GILCHAR,35802.340000000004,0.0,0.0,0.0,8,0.0,0.0,0.0
WALSCO,35789.17,1409.93,5479.4400000000005,0.0,8,2283.1,-38.2,0.0
ZANMAT,35698.09,0.0,0.0,0.0,7,0.0,0.0,0.0
KAMTIMIN,35593.65,0.0,0.0,0.0,7,0.0,0.0,0.0
PETMAR,35378.24,0.0,677.96,0.0,8,282.48,-100.0,0.0
LETFRA,35377.45,0.0,0.0,0.0,5,0.0,0.0,0.0
MALKEV,35154.08,13087.95,20452.15,0.0,5,8521.73,53.6,0.0
ANDKRI,35143.95,0.0,0.0,0.0,7,0.0,0.0,0.0
DAVROB,35043.42,0.0,0.0,0.0,4,0.0,0.0,0.0
HARSHA,34944.89,0.0,898.92,0.0,7,374.55,-100.0,0.0
MEESTE,34844.26,0.0,0.0,0.0,8,0.0,0.0,0.0
PPJOHRIC,34811.87,0.0,0.0,0.0,3,0.0,0.0,0.0
KOLMAR,34695.34,0.0,0.0,0.0,8,0.0,0.0,0.0
PRIBRU,34524.93,0.0,0.0,0.0,8,0.0,0.0,0.0
KASMAR,34452.02,0.0,0.0,0.0,4,0.0,0.0,0.0
PAYLEE,34406.1,0.0,0.0,0.0,6,0.0,0.0,0.0
BALJOH,34299.15,0.0,0.0,0.0,5,0.0,0.0,0.0
KOSEWAMP,34106.24,0.0,0.0,0.0,7,0.0,0.0,0.0
ENGARL,34032.76,0.0,0.0,0.0,8,0.0,0.0,0.0
BISROB,34021.75,0.0,0.0,0.0,7,0.0,0.0,0.0
BRELEO,33989.85,720.0,1831.99,0.0,5,763.33,-5.7,0.0
SCHCAR,33972.6,0.0,0.0,0.0,6,0.0,0.0,0.0
WILJIL,33930.21,551.46,3976.6000000000004,0.0,6,1656.92,-66.7,0.0
MARJAMBOU,33914.17,0.0,0.0,0.0,8,0.0,0.0,0.0
TIETER,33837.16,1000.8199999999999,3420.13,105.99,8,1425.05,-29.8,10.59
POPNAT,33816.48,0.0,373.03000000000003,0.0,5,155.43,-100.0,0.0
MCCKAT,33721.1,675.0,3912.99,0.0,4,1630.41,-58.6,0.0
MCSJAM,33690.4,0.0,9750.94,0.0,4,4062.89,-100.0,0.0
MUSSCO,33610.11,0.0,0.0,0.0,7,0.0,0.0,0.0
MILCRA,33610.090000000004,0.0,0.0,0.0,5,0.0,0.0,0.0
BUSMAR,33604.44,0.0,0.0,0.0,4,0.0,0.0,0.0
CONTBRSB,33321.65,0.0,0.0,0.0,4,0.0,0.0,0.0
HERCAR,33190.29,0.0,16098.51,0.0,8,6707.71,-100.0,0.0
KNIHIL,33184.87,0.0,0.0,0.0,5,0.0,0.0,0.0
MILMAR,33179.15,0.0,0.0,0.0,7,0.0,0.0,0.0
WITLEOMOK1,33049.87,901.9,95.0,0.0,9,39.58,2178.5,0.0
SIMTAD,33042.619999999995,0.0,32340.62,0.0,7,13475.26,-100.0,0.0
SHADEV,33003.41,0.0,0.0,0.0,8,0.0,0.0,0.0
PATPINNV,32703.510000000002,0.0,0.0,267.0,7,0.0,0.0,0.0
KIMJOS,32668.75,0.0,875.96,0.0,8,364.98,-100.0,0.0
KALDONAO4,32553.9,0.0,0.0,0.0,4,0.0,0.0,0.0
BAKRUS,32536.91,0.0,1142.71,0.0,7,476.13,-100.0,0.0
HARPET,32497.95,0.0,0.0,0.0,8,0.0,0.0,0.0
PATCHI,32289.04,0.0,0.0,0.0,6,0.0,0.0,0.0
BALJOS,32250.66,8908.09,22140.57,397.0,8,9225.24,-3.4,4.46
DOMEDW,32087.64,0.0,0.0,0.0,8,0.0,0.0,0.0
SHADHALA,32039.58,674.99,26220.13,0.0,8,10925.05,-93.8,0.0
SISJOH,32019.36,0.0,0.0,0.0,8,0.0,0.0,0.0
TURBRASB,31891.25,0.0,0.0,0.0,5,0.0,0.0,0.0
BAGJEF,31853.69,0.0,0.0,0.0,3,0.0,0.0,0.0
LAMROB,31796.36,0.0,516.99,0.0,7,215.41,-100.0,0.0
SALNICLAW,31764.34,3201.0,9588.49,1074.0,4,3995.2,-19.9,33.55
MARROM,31760.57,9037.83,6580.77,0.0,4,2741.99,229.6,0.0
RUSLES,31593.739999999998,0.0,0.0,0.0,8,0.0,0.0,0.0
HOLMARLA,31273.7,7380.68,23893.02,602.98,8,9955.43,-25.9,8.17
BEHBRICHI,31096.09,0.0,0.0,0.0,6,0.0,0.0,0.0
COOPET,31095.72,0.0,0.0,0.0,7,0.0,0.0,0.0
CONTBRBUR,31078.36,0.0,0.0,0.0,6,0.0,0.0,0.0
PATKRURO,31038.77,6271.88,20538.440000000002,166.0,6,8557.68,-26.7,2.65
FRASCOOS,30863.07,0.0,4249.74,0.0,7,1770.72,-100.0,0.0
BOIPRI,30736.34,0.0,0.0,0.0,6,0.0,0.0,0.0
SALNIC,30680.5,0.0,0.0,0.0,3,0.0,0.0,0.0
COOJAS,30537.02,0.0,0.0,0.0,7,0.0,0.0,0.0
LOWWIL,30535.34,0.0,0.0,0.0,5,0.0,0.0,0.0
WOLROB,30534.54,0.0,0.0,0.0,9,0.0,0.0,0.0
THADEVHOM,30462.82,214.99,789.47,0.0,8,328.95,-34.6,0.0
ASHCHA,30445.46,0.0,0.0,0.0,4,0.0,0.0,0.0
SIMDWI,30342.0,0.0,0.0,0.0,3,0.0,0.0,0.0
JOVPAU,30332.62,0.0,0.0,0.0,7,0.0,0.0,0.0
BONJEF,30305.35,0.0,112.97999999999999,0.0,8,47.08,-100.0,0.0
WELKEVNAP,30232.78,0.0,0.0,0.0,6,0.0,0.0,0.0
LADPAU,30219.95,0.0,0.0,0.0,6,0.0,0.0,0.0
HUTFRA,30217.47,0.0,0.0,0.0,7,0.0,0.0,0.0
VANMAT,30144.93,0.0,0.0,0.0,5,0.0,0.0,0.0
ABDSAM,30107.3,0.0,4465.97,0.0,5,1860.82,-100.0,0.0
SCHJAS,30029.44,0.0,0.0,0.0,8,0.0,0.0,0.0
PPPOPNAT,30025.85,0.0,0.0,0.0,3,0.0,0.0,0.0
ALERAU,30016.47,0.0,0.0,0.0,8,0.0,0.0,0.0
HAMJOS,29995.93,0.0,0.0,0.0,7,0.0,0.0,0.0
HOMKUR,29884.4,1278.96,21119.35,378.0,7,8799.73,-85.5,29.56
WERROB,29758.84,304.2,0.0,0.0,6,0.0,0.0,0.0
MOTFARFR,29746.879999999997,0.0,13220.29,0.0,7,5508.45,-100.0,0.0
CZAMIC,29632.42,0.0,0.0,0.0,6,0.0,0.0,0.0
POTGAR,29619.14,0.0,0.0,0.0,8,0.0,0.0,0.0
BADATTALL,29614.11,0.0,0.0,0.0,6,0.0,0.0,0.0
SCHCOL,29557.65,0.0,0.0,0.0,8,0.0,0.0,0.0
TOLLAW,29512.65,726.0,5265.58,0.0,6,2193.99,-66.9,0.0
HATUZM,29471.15,1973.92,3977.1800000000003,567.0,7,1657.16,19.1,28.72
DREMATNV,29432.15,3641.91,17194.86,410.0,8,7164.52,-49.2,11.26
JACWAY,29296.69,0.0,0.0,0.0,7,0.0,0.0,0.0
KENKAT,29268.059999999998,527.96,701.95,0.0,7,292.48,80.5,0.0
SALNATCP,29211.5,0.0,0.0,0.0,6,0.0,0.0,0.0
EDGBLA,29135.949999999997,2297.7200000000003,5613.450000000001,0.0,2,2338.94,-1.8,0.0
LEEANT,29008.86,1031.93,5797.64,0.0,7,2415.68,-57.3,0.0
FELAMY,28937.21,0.0,0.0,0.0,9,0.0,0.0,0.0
ERHMIC,28916.67,0.0,8052.17,0.0,4,3355.07,-100.0,0.0
LAZMAR,28905.97,0.0,911.9100000000001,0.0,5,379.96,-100.0,0.0
GOPUSH,28898.75,0.0,5294.68,0.0,7,2206.12,-100.0,0.0
WALGEO,28841.18,0.0,0.0,0.0,7,0.0,0.0,0.0
LYZWIL,28833.1,0.0,0.0,0.0,7,0.0,0.0,0.0
GEHTED,28773.79,0.0,0.0,0.0,8,0.0,0.0,0.0
BARKAT,28733.73,0.0,0.0,0.0,7,0.0,0.0,0.0
SALMICOP,28491.22,248.23000000000002,548.2,0.0,8,228.42,8.7,0.0
LYNSHE,28472.62,0.0,0.0,0.0,7,0.0,0.0,0.0
SKIEMI,28424.34,0.0,0.0,0.0,7,0.0,0.0,0.0
PAHLOU,28203.760000000002,0.0,0.0,0.0,8,0.0,0.0,0.0
KRAPET,28173.39,0.0,0.0,0.0,7,0.0,0.0,0.0
APPAARLG,28002.489999999998,0.0,0.0,0.0,5,0.0,0.0,0.0
VINSHY,27985.48,1902.87,3871.77,0.0,6,1613.24,18.0,0.0
ROGNIC,27967.66,226.98000000000002,0.0,0.0,8,0.0,0.0,0.0
CHEJAS,27948.84,76.97999999999999,1289.21,0.0,8,537.17,-85.7,0.0
ZMEMAG,27880.12,5109.25,3832.94,365.0,8,1597.06,219.9,7.14
DOHANT,27829.989999999998,0.0,0.0,0.0,8,0.0,0.0,0.0
PRILOR,27814.35,0.0,412.98,0.0,7,172.08,-100.0,0.0
COMMAR,27745.75,0.0,0.0,0.0,5,0.0,0.0,0.0
WONANJ,27703.04,773.86,2331.86,0.0,7,971.61,-20.4,0.0
GOLMICTP,27700.03,0.0,228.23000000000002,0.0,5,95.1,-100.0,0.0
TYSMONLB,27682.95,8710.67,18972.28,0.0,5,7905.12,10.2,0.0
LOGSCO,27564.38,0.0,0.0,0.0,5,0.0,0.0,0.0
SMILESHOPE,27553.06,0.0,0.0,0.0,7,0.0,0.0,0.0
GOLDCAR,27467.89,0.0,0.0,0.0,6,0.0,0.0,0.0
WALTIMWES,27456.34,0.0,0.0,0.0,8,0.0,0.0,0.0
LEECHU,27407.79,0.0,0.0,0.0,7,0.0,0.0,0.0
EDMJAMDP,27218.99,0.0,0.0,0.0,3,0.0,0.0,0.0
HAFMAR,27094.98,838.8,6685.49,0.0,4,2785.62,-69.9,0.0
TUCELILV,27083.79,5891.42,3353.67,406.94,7,1397.36,321.6,6.91
RODGAR,27078.22,0.0,0.0,0.0,5,0.0,0.0,0.0
BARKATWR,27014.43,0.0,149.98,0.0,6,62.49,-100.0,0.0
ZAZLAY,26982.04,0.0,0.0,0.0,6,0.0,0.0,0.0
COLTIM,26959.67,0.0,0.0,0.0,5,0.0,0.0,0.0
BARKUR,26783.16,0.0,0.0,0.0,8,0.0,0.0,0.0
KLEERIC,26770.23,0.0,0.0,0.0,8,0.0,0.0,0.0
HANRAT,26756.03,0.0,0.0,0.0,5,0.0,0.0,0.0
GLUJUL,26709.17,0.0,0.0,0.0,8,0.0,0.0,0.0
SOLGRE,26682.190000000002,0.0,242.23000000000002,0.0,6,100.93,-100.0,0.0
WREWAL,26629.47,0.0,0.0,0.0,7,0.0,0.0,0.0
EISAAR,26609.15,0.0,0.0,0.0,6,0.0,0.0,0.0
LOCCAR,26510.6,0.0,0.0,0.0,7,0.0,0.0,0.0
PPPETRAC,26486.89,0.0,0.0,0.0,4,0.0,0.0,0.0
BAGSUM,26363.190000000002,0.0,0.0,0.0,7,0.0,0.0,0.0
SCARAN,26349.66,282.92,4413.78,0.0,5,1839.08,-84.6,0.0
OLEMAR,26311.03,0.0,0.0,0.0,7,0.0,0.0,0.0
OREBER,26285.35,0.0,0.0,0.0,8,0.0,0.0,0.0
KAMJOH,26263.75,0.0,0.0,0.0,6,0.0,0.0,0.0
REEDAVCP,26228.48,0.0,0.0,0.0,6,0.0,0.0,0.0
CORROB,26198.43,0.0,0.0,0.0,7,0.0,0.0,0.0
THADEVOP,26110.48,1043.95,1383.96,0.0,8,576.65,81.0,0.0
RASMOSFL,26078.88,9167.710000000001,16911.17,0.0,7,7046.32,30.1,0.0
GALPOL,26030.91,0.0,0.0,0.0,6,0.0,0.0,0.0
DICANT,25944.56,321.22,485.42,0.0,8,202.26,58.8,0.0
VANSAG,25929.89,0.0,89.0,0.0,7,37.08,-100.0,0.0
MANNATPH,25873.86,0.0,4069.71,0.0,6,1695.71,-100.0,0.0
LOPSAR,25813.12,0.0,0.0,0.0,3,0.0,0.0,0.0
SWAJUL,25782.01,0.0,0.0,0.0,3,0.0,0.0,0.0
UPPSHA,25591.79,0.0,0.0,0.0,6,0.0,0.0,0.0
ABESAB,25468.94,0.0,0.0,0.0,6,0.0,0.0,0.0
HAUMARY,25467.58,0.0,0.0,0.0,8,0.0,0.0,0.0
RODEDD,25421.15,0.0,0.0,0.0,3,0.0,0.0,0.0
ZIERIC,25248.18,0.0,0.0,0.0,7,0.0,0.0,0.0
PATSHERV,25240.72,471.98,8104.969999999999,0.0,6,3377.07,-86.0,0.0
VINTIM,25222.34,0.0,0.0,0.0,6,0.0,0.0,0.0
DELOMAR,25200.79,0.0,212.98000000000002,0.0,4,88.74,-100.0,0.0
HATMAR,25136.46,0.0,0.0,0.0,7,0.0,0.0,0.0
APPLES,25046.46,0.0,0.0,0.0,4,0.0,0.0,0.0
DINTER,24939.64,0.0,0.0,0.0,8,0.0,0.0,0.0
GRISTE,24931.010000000002,0.0,149.0,0.0,8,62.08,-100.0,0.0
GHAMAN,24883.85,0.0,0.0,0.0,4,0.0,0.0,0.0
KEEEMI,24875.86,0.0,0.0,0.0,6,0.0,0.0,0.0
SMABRU,24831.97,0.0,0.0,0.0,6,0.0,0.0,0.0
OFLPAT,24809.65,0.0,0.0,0.0,7,0.0,0.0,0.0
ASHMAR,24802.9,0.0,0.0,0.0,6,0.0,0.0,0.0
GELASH,24763.47,0.0,0.0,0.0,4,0.0,0.0,0.0
AICDAV,24624.8,0.0,0.0,0.0,4,0.0,0.0,0.0
WORJOE,24610.79,38.28,34.379999999999995,0.0,6,14.32,167.2,0.0
CONKAT,24587.78,0.0,0.0,0.0,6,0.0,0.0,0.0
QAHOTTSHO,24574.15,0.0,0.0,0.0,8,0.0,0.0,0.0
KORJAMEP,24560.36,3655.93,6390.0,96.98,7,2662.5,37.3,2.65
POLGEO,24541.48,0.0,0.0,0.0,7,0.0,0.0,0.0
THADEVOL,24489.8,0.0,0.0,0.0,7,0.0,0.0,0.0
PATGAR,24479.8,0.0,0.0,0.0,8,0.0,0.0,0.0
RUEMIC,24430.6,0.0,0.0,0.0,5,0.0,0.0,0.0
NICJON,24413.37,0.0,0.0,0.0,4,0.0,0.0,0.0
GASEFF,24353.059999999998,0.0,0.0,0.0,7,0.0,0.0,0.0
CARSUS,24344.34,0.0,0.0,0.0,8,0.0,0.0,0.0
SHAHEN,24201.22,0.0,0.0,0.0,7,0.0,0.0,0.0
ANSASICH,24134.239999999998,0.0,0.0,0.0,7,0.0,0.0,0.0
CURMAR,24118.47,0.0,0.0,0.0,5,0.0,0.0,0.0
JOHKEN,24105.17,0.0,0.0,0.0,7,0.0,0.0,0.0
MIEANG,24096.82,0.0,0.0,0.0,3,0.0,0.0,0.0
